"STUDYID","DOMAIN","RDOMAIN","USUBJID","POOLID","COSEQ","IDVAR","IDVARVAL","COREF","COVAL","COEVAL","CODTC","CODY"
"GLP003","CO","CL","107001588",NA,670,"CLSEQ","6543",NA,"Haircoat stained red on both forefeet.",NA,NA,NA
"GLP003","CO","CL","107001374",NA,671,"CLSEQ","6551",NA,"Missing both top incisors. Missing teeth from trauma. Good prognosis. Re-examine as needed to trim lower incisors. Please feed powdered feed",NA,NA,NA
"GLP003","CO","CL","107001614",NA,672,"CLSEQ","6585",NA,"Unscheduled euthanasia with necropsy.",NA,NA,NA
"GLP003","CO","LB","107001350",NA,673,"LBSEQ","52",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001351",NA,674,"LBSEQ","119",NA,"3+ECHI, 3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001351",NA,675,"LBSEQ","189",NA,"3+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001355",NA,676,"LBSEQ","259",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001362",NA,677,"LBSEQ","326",NA,"4+ACAN,3+ECHI",NA,NA,NA
"GLP003","CO","LB","107001362",NA,678,"LBSEQ","396",NA,"3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001363",NA,679,"LBSEQ","423",NA,"Platelet clumping. Qualitative estimate = ADEQ",NA,NA,NA
"GLP003","CO","LB","107001363",NA,680,"LBSEQ","462",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001363",NA,681,"LBSEQ","463",NA,"3+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001363",NA,682,"LBSEQ","533",NA,"2+ACAN, 1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001369",NA,683,"LBSEQ","603",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001375",NA,684,"LBSEQ","673",NA,"2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001376",NA,685,"LBSEQ","743",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001377",NA,686,"LBSEQ","813",NA,"2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001379",NA,687,"LBSEQ","880",NA,"2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001381",NA,688,"LBSEQ","1020",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001382",NA,689,"LBSEQ","1087",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001382",NA,690,"LBSEQ","1157",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001383",NA,691,"LBSEQ","1224",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001384",NA,692,"LBSEQ","1361",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001384",NA,693,"LBSEQ","1431",NA,"3+ACAN, 2+ECHI",NA,NA,NA
"GLP003","CO","LB","107001386",NA,694,"LBSEQ","1498",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001386",NA,695,"LBSEQ","1568",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001387",NA,696,"LBSEQ","1635",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001387",NA,697,"LBSEQ","1705",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001389",NA,698,"LBSEQ","1732",NA,"Platelet clumping. Qualitative estimate = ADEQ",NA,NA,NA
"GLP003","CO","LB","107001389",NA,699,"LBSEQ","1774",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001389",NA,700,"LBSEQ","1775",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001391",NA,701,"LBSEQ","1845",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001392",NA,702,"LBSEQ","1915",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001393",NA,703,"LBSEQ","1985",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001394",NA,704,"LBSEQ","2055",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001397",NA,705,"LBSEQ","2122",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001397",NA,706,"LBSEQ","2192",NA,"3+ ACAN,2+ECHI",NA,NA,NA
"GLP003","CO","LB","107001398",NA,707,"LBSEQ","2259",NA,"2+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001398",NA,708,"LBSEQ","2278",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,709,"LBSEQ","2279",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,710,"LBSEQ","2280",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,711,"LBSEQ","2281",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,712,"LBSEQ","2282",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,713,"LBSEQ","2283",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,714,"LBSEQ","2284",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,715,"LBSEQ","2285",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,716,"LBSEQ","2286",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,717,"LBSEQ","2287",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,718,"LBSEQ","2288",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,719,"LBSEQ","2289",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,720,"LBSEQ","2290",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,721,"LBSEQ","2291",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,722,"LBSEQ","2292",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,723,"LBSEQ","2293",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001398",NA,724,"LBSEQ","2294",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001399",NA,725,"LBSEQ","2389",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001399",NA,726,"LBSEQ","2459",NA,"2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001400",NA,727,"LBSEQ","2529",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001401",NA,728,"LBSEQ","2599",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001404",NA,729,"LBSEQ","2669",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001411",NA,730,"LBSEQ","2739",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001414",NA,731,"LBSEQ","2809",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001415",NA,732,"LBSEQ","2879",NA,"3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001416",NA,733,"LBSEQ","2949",NA,"3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001419",NA,734,"LBSEQ","3019",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001420",NA,735,"LBSEQ","3089",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001423",NA,736,"LBSEQ","3156",NA,"4+ACAN,2+ECHI",NA,NA,NA
"GLP003","CO","LB","107001423",NA,737,"LBSEQ","3226",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001424",NA,738,"LBSEQ","3245",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,739,"LBSEQ","3246",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,740,"LBSEQ","3247",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,741,"LBSEQ","3248",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,742,"LBSEQ","3249",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,743,"LBSEQ","3250",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,744,"LBSEQ","3251",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,745,"LBSEQ","3252",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,746,"LBSEQ","3253",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,747,"LBSEQ","3254",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,748,"LBSEQ","3255",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,749,"LBSEQ","3256",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,750,"LBSEQ","3257",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,751,"LBSEQ","3258",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,752,"LBSEQ","3259",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,753,"LBSEQ","3260",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,754,"LBSEQ","3261",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,755,"LBSEQ","3293",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,756,"LBSEQ","3294",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,757,"LBSEQ","3295",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,758,"LBSEQ","3296",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,759,"LBSEQ","3297",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,760,"LBSEQ","3298",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001424",NA,761,"LBSEQ","3314",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001425",NA,762,"LBSEQ","3366",NA,"3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001426",NA,763,"LBSEQ","3436",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001427",NA,764,"LBSEQ","3506",NA,"2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001428",NA,765,"LBSEQ","3576",NA,"2+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001431",NA,766,"LBSEQ","3646",NA,"3+ACAN,2+ECHI",NA,NA,NA
"GLP003","CO","LB","107001432",NA,767,"LBSEQ","3713",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001433",NA,768,"LBSEQ","3810",NA,"Platelet clumping. Qualitative estimate = ADEQ",NA,NA,NA
"GLP003","CO","LB","107001433",NA,769,"LBSEQ","3852",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001433",NA,770,"LBSEQ","3853",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001435",NA,771,"LBSEQ","3920",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001435",NA,772,"LBSEQ","3990",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001437",NA,773,"LBSEQ","4060",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001438",NA,774,"LBSEQ","4130",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001440",NA,775,"LBSEQ","4157",NA,"Platelet clumping. Qualitative estimate = ADEQ",NA,NA,NA
"GLP003","CO","LB","107001440",NA,776,"LBSEQ","4199",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001440",NA,777,"LBSEQ","4200",NA,"4+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001441",NA,778,"LBSEQ","4270",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001445",NA,779,"LBSEQ","4356",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,780,"LBSEQ","4357",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,781,"LBSEQ","4358",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,782,"LBSEQ","4359",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,783,"LBSEQ","4360",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,784,"LBSEQ","4361",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,785,"LBSEQ","4362",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,786,"LBSEQ","4363",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,787,"LBSEQ","4364",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,788,"LBSEQ","4365",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,789,"LBSEQ","4366",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,790,"LBSEQ","4367",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,791,"LBSEQ","4368",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,792,"LBSEQ","4369",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,793,"LBSEQ","4370",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,794,"LBSEQ","4371",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001445",NA,795,"LBSEQ","4372",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001446",NA,796,"LBSEQ","4467",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001446",NA,797,"LBSEQ","4481",NA,"1+ Calcium Phosphate Crystals",NA,NA,NA
"GLP003","CO","LB","107001446",NA,798,"LBSEQ","4537",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001447",NA,799,"LBSEQ","4607",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001449",NA,800,"LBSEQ","4677",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001454",NA,801,"LBSEQ","4747",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001455",NA,802,"LBSEQ","4817",NA,"3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001456",NA,803,"LBSEQ","4887",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001458",NA,804,"LBSEQ","4906",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,805,"LBSEQ","4907",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,806,"LBSEQ","4908",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,807,"LBSEQ","4909",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,808,"LBSEQ","4910",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,809,"LBSEQ","4911",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,810,"LBSEQ","4912",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,811,"LBSEQ","4913",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,812,"LBSEQ","4914",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,813,"LBSEQ","4915",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,814,"LBSEQ","4916",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,815,"LBSEQ","4917",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,816,"LBSEQ","4918",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,817,"LBSEQ","4919",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,818,"LBSEQ","4920",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,819,"LBSEQ","4921",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,820,"LBSEQ","4922",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,821,"LBSEQ","4954",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,822,"LBSEQ","4955",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,823,"LBSEQ","4956",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,824,"LBSEQ","4957",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,825,"LBSEQ","4958",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,826,"LBSEQ","4959",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001458",NA,827,"LBSEQ","4975",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001461",NA,828,"LBSEQ","5027",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001466",NA,829,"LBSEQ","5097",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001467",NA,830,"LBSEQ","5164",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001467",NA,831,"LBSEQ","5234",NA,"2+ACAN, 1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001469",NA,832,"LBSEQ","5304",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001470",NA,833,"LBSEQ","5374",NA,"3+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001472",NA,834,"LBSEQ","5444",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001473",NA,835,"LBSEQ","5511",NA,"4+ACAN,2+ECHI",NA,NA,NA
"GLP003","CO","LB","107001473",NA,836,"LBSEQ","5581",NA,"2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001474",NA,837,"LBSEQ","5648",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001474",NA,838,"LBSEQ","5718",NA,"1+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001477",NA,839,"LBSEQ","5788",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001478",NA,840,"LBSEQ","5855",NA,"3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001480",NA,841,"LBSEQ","5995",NA,"4+ACAN,2+ECHI",NA,NA,NA
"GLP003","CO","LB","107001482",NA,842,"LBSEQ","6062",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001483",NA,843,"LBSEQ","6202",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001485",NA,844,"LBSEQ","6269",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001486",NA,845,"LBSEQ","6406",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001486",NA,846,"LBSEQ","6476",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001488",NA,847,"LBSEQ","6546",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001491",NA,848,"LBSEQ","6613",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001491",NA,849,"LBSEQ","6632",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,850,"LBSEQ","6633",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,851,"LBSEQ","6634",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,852,"LBSEQ","6635",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,853,"LBSEQ","6636",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,854,"LBSEQ","6637",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,855,"LBSEQ","6638",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,856,"LBSEQ","6639",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,857,"LBSEQ","6640",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,858,"LBSEQ","6641",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,859,"LBSEQ","6642",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,860,"LBSEQ","6643",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,861,"LBSEQ","6644",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,862,"LBSEQ","6645",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,863,"LBSEQ","6646",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,864,"LBSEQ","6647",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001491",NA,865,"LBSEQ","6648",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001493",NA,866,"LBSEQ","6746",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001493",NA,867,"LBSEQ","6749",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,868,"LBSEQ","6750",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,869,"LBSEQ","6751",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,870,"LBSEQ","6752",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,871,"LBSEQ","6753",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,872,"LBSEQ","6754",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,873,"LBSEQ","6755",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,874,"LBSEQ","6756",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,875,"LBSEQ","6757",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,876,"LBSEQ","6758",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,877,"LBSEQ","6759",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001493",NA,878,"LBSEQ","6760",NA,"Below recommended volume for uniform results",NA,NA,NA
"GLP003","CO","LB","107001495",NA,879,"LBSEQ","6816",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001499",NA,880,"LBSEQ","6886",NA,"4+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001500",NA,881,"LBSEQ","6956",NA,"4+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001504",NA,882,"LBSEQ","7026",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001505",NA,883,"LBSEQ","7096",NA,"3+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001508",NA,884,"LBSEQ","7166",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001511",NA,885,"LBSEQ","7236",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001513",NA,886,"LBSEQ","7306",NA,"2+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001515",NA,887,"LBSEQ","7325",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,888,"LBSEQ","7326",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,889,"LBSEQ","7327",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,890,"LBSEQ","7328",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,891,"LBSEQ","7329",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,892,"LBSEQ","7330",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,893,"LBSEQ","7331",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,894,"LBSEQ","7332",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,895,"LBSEQ","7333",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,896,"LBSEQ","7334",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,897,"LBSEQ","7335",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,898,"LBSEQ","7336",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,899,"LBSEQ","7337",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,900,"LBSEQ","7338",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,901,"LBSEQ","7339",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,902,"LBSEQ","7340",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,903,"LBSEQ","7341",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,904,"LBSEQ","7373",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,905,"LBSEQ","7374",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,906,"LBSEQ","7375",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,907,"LBSEQ","7376",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,908,"LBSEQ","7377",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,909,"LBSEQ","7378",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001515",NA,910,"LBSEQ","7394",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001517",NA,911,"LBSEQ","7446",NA,"2+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001518",NA,912,"LBSEQ","7513",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001518",NA,913,"LBSEQ","7583",NA,"1+ACAN, 1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001519",NA,914,"LBSEQ","7650",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001519",NA,915,"LBSEQ","7720",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001520",NA,916,"LBSEQ","7790",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001521",NA,917,"LBSEQ","7860",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001522",NA,918,"LBSEQ","7930",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001525",NA,919,"LBSEQ","8000",NA,"3+ECHI,3+ACAN",NA,NA,NA
